well,OD600,time_h,sample,type
H6,0.29979,8.43361111111111,br_21_c,bead
H6,0.30373,8.785,br_21_c,bead
H6,0.29726,9.136388888888888,br_21_c,bead
H6,0.29724,9.487777777777778,br_21_c,bead
H6,0.29807,9.839166666666667,br_21_c,bead
H6,0.29054,10.190555555555555,br_21_c,bead
H6,0.28426,10.541944444444445,br_21_c,bead
H6,0.28209,10.893333333333334,br_21_c,bead
H6,0.27856,11.24472222222222,br_21_c,bead
H6,0.27458,11.59611111111111,br_21_c,bead
H6,0.26754,11.9475,br_21_c,bead
H6,0.27198,12.298888888888888,br_21_c,bead
H6,0.26958,12.650555555555554,br_21_c,bead
H6,0.27347,13.001944444444444,br_21_c,bead
H6,0.26141,13.353333333333333,br_21_c,bead
H6,0.26006,13.704722222222221,br_21_c,bead
H6,0.24479,14.056111111111111,br_21_c,bead
H6,0.25004,14.4075,br_21_c,bead
H6,0.23713,14.758888888888889,br_21_c,bead
H6,0.23841,15.110277777777778,br_21_c,bead
H6,0.23056,15.461666666666668,br_21_c,bead
H6,0.22419,15.813055555555556,br_21_c,bead
H6,0.20657,16.164444444444445,br_21_c,bead
H6,0.20286,16.515833333333333,br_21_c,bead
H6,0.19269,16.86722222222222,br_21_c,bead
H6,0.19169,17.21861111111111,br_21_c,bead
H6,0.1961,17.57,br_21_c,bead
H6,0.19997,17.921388888888888,br_21_c,bead
H6,0.19308,18.272777777777776,br_21_c,bead
H6,0.18634,18.624166666666667,br_21_c,bead
H6,0.18956,18.975555555555555,br_21_c,bead
H6,0.19334,19.326944444444443,br_21_c,bead
H6,0.20409,19.678333333333335,br_21_c,bead
H6,0.23357,20.029722222222222,br_21_c,bead
H6,0.23357,20.38138888888889,br_21_c,bead
H6,0.24961,20.732777777777777,br_21_c,bead
H6,0.24516,21.084166666666665,br_21_c,bead
H6,0.25229,21.435555555555556,br_21_c,bead
H6,0.26444,21.786944444444444,br_21_c,bead
H6,0.26303,22.138333333333332,br_21_c,bead
H6,0.27404,22.489722222222223,br_21_c,bead
H6,0.28951,22.84111111111111,br_21_c,bead
