time_h,type,volume,well,OD600,sample,strain,mean,corrected
10.893333333333334,free,200,E2,0.15998,fr_22_c,rep2,0.152565,0.007415000000000005
11.24472222222222,bead,100,H4,0.38635,br_11_c,rep2,0.2478325,0.13851750000000002
11.24472222222222,bead,100,F3,0.37176,bf_11_a,f199,0.2478325,0.12392749999999997
11.24472222222222,bead,100,G6,0.33697,br_21_b,rep2,0.2478325,0.08913749999999998
11.24472222222222,bead,100,F6,0.36564,br_21_a,rep2,0.2478325,0.11780750000000001
11.24472222222222,bead,100,F4,0.3531,br_11_a,rep2,0.2478325,0.10526750000000001
11.24472222222222,bead,100,H6,0.27856,br_21_c,rep2,0.2478325,0.030727499999999963
11.24472222222222,bead,100,H5,0.34662,bf_21_c,f199,0.2478325,0.09878749999999997
11.24472222222222,bead,100,H3,0.25899,bf_11_c,f199,0.2478325,0.011157499999999987
11.24472222222222,bead,100,G4,0.22241,br_11_b,rep2,0.2478325,0
11.24472222222222,bead,100,G5,0.30705,bf_21_b,f199,0.2478325,0.05921749999999998
11.24472222222222,bead,100,G3,0.32787,bf_11_b,f199,0.2478325,0.08003749999999998
11.24472222222222,bead,100,F5,0.36277,bf_21_a,f199,0.2478325,0.11493749999999997
11.24472222222222,bead,200,F2,0.49311,br_22_a,rep2,0.475385,0.01772499999999999
11.24472222222222,bead,200,H2,0.56654,br_22_c,rep2,0.475385,0.09115500000000004
11.24472222222222,bead,200,F1,0.63773,bf_22_a,f199,0.475385,0.16234500000000002
11.24472222222222,bead,200,G2,0.51003,br_22_b,rep2,0.475385,0.03464499999999998
11.24472222222222,bead,200,H1,0.63488,bf_22_c,f199,0.475385,0.159495
11.24472222222222,bead,200,G1,0.48492,bf_22_b,f199,0.475385,0.009535000000000016
11.24472222222222,free,100,D6,0.14364,fr_21_b,rep2,0.13438250000000002,0.009257499999999974
11.24472222222222,free,100,D4,0.10114,fr_11_b,rep2,0.13438250000000002,0
11.24472222222222,free,100,E4,0.099531,fr_11_c,rep2,0.13438250000000002,0
11.24472222222222,free,100,C6,0.14822,fr_21_a,rep2,0.13438250000000002,0.013837499999999975
11.24472222222222,free,100,C4,0.10737,fr_11_a,rep2,0.13438250000000002,0
11.24472222222222,free,100,C3,0.10458,ff_11_a,f199,0.13438250000000002,0
11.24472222222222,free,100,E6,0.15824,fr_21_c,rep2,0.13438250000000002,0.023857499999999976
11.24472222222222,free,100,E3,0.10293,ff_11_c,f199,0.13438250000000002,0
11.24472222222222,free,100,D3,0.10826,ff_11_b,f199,0.13438250000000002,0
11.24472222222222,free,100,E5,0.19727,ff_21_c,f199,0.13438250000000002,0.06288749999999999
11.24472222222222,free,100,D5,0.15587,ff_21_b,f199,0.13438250000000002,0.021487499999999993
11.24472222222222,free,100,C5,0.1672,ff_21_a,f199,0.13438250000000002,0.03281749999999997
11.24472222222222,free,200,E2,0.16317,fr_22_c,rep2,0.151225,0.011945000000000011
11.24472222222222,free,200,C2,0.16736,fr_22_a,rep2,0.151225,0.01613500000000001
11.24472222222222,free,200,E1,0.17073,ff_22_c,f199,0.151225,0.019504999999999995
11.24472222222222,free,200,D2,0.16399,fr_22_b,rep2,0.151225,0.012764999999999999
11.24472222222222,free,200,C1,0.17499,ff_22_a,f199,0.151225,0.02376500000000001
11.24472222222222,free,200,D1,0.17037,ff_22_b,f199,0.151225,0.019144999999999995
11.59611111111111,bead,100,H4,0.3938,br_11_c,rep2,0.253525,0.14027499999999998
11.59611111111111,bead,100,G4,0.22981,br_11_b,rep2,0.253525,0
11.59611111111111,bead,100,F4,0.34841,br_11_a,rep2,0.253525,0.094885
11.59611111111111,bead,100,G6,0.32338,br_21_b,rep2,0.253525,0.069855
11.59611111111111,bead,100,F6,0.36636,br_21_a,rep2,0.253525,0.11283500000000002
11.59611111111111,bead,100,F3,0.38208,bf_11_a,f199,0.253525,0.12855499999999997
11.59611111111111,bead,100,H6,0.27458,br_21_c,rep2,0.253525,0.02105499999999999
11.59611111111111,bead,100,H5,0.33121,bf_21_c,f199,0.253525,0.077685
11.59611111111111,bead,100,H3,0.27579,bf_11_c,f199,0.253525,0.02226499999999998
11.59611111111111,bead,100,F5,0.36491,bf_21_a,f199,0.253525,0.11138500000000001
11.59611111111111,bead,100,G5,0.30651,bf_21_b,f199,0.253525,0.052985000000000004
11.59611111111111,bead,100,G3,0.32375,bf_11_b,f199,0.253525,0.07022499999999998
11.59611111111111,bead,200,G2,0.52261,br_22_b,rep2,0.48266,0.03995000000000004
11.59611111111111,bead,200,H2,0.55847,br_22_c,rep2,0.48266,0.07581000000000004
11.59611111111111,bead,200,G1,0.50977,bf_22_b,f199,0.48266,0.027109999999999967
11.59611111111111,bead,200,F2,0.49826,br_22_a,rep2,0.48266,0.015600000000000003
11.59611111111111,bead,200,H1,0.64857,bf_22_c,f199,0.48266,0.16591
11.59611111111111,bead,200,F1,0.66314,bf_22_a,f199,0.48266,0.18047999999999997
11.59611111111111,free,100,E4,0.099738,fr_11_c,rep2,0.133045,0
11.59611111111111,free,100,D6,0.14188,fr_21_b,rep2,0.133045,0.00883500000000001
11.59611111111111,free,100,D4,0.10001,fr_11_b,rep2,0.133045,0
11.59611111111111,free,100,D5,0.15539,ff_21_b,f199,0.133045,0.022345000000000004
11.59611111111111,free,100,C6,0.14544,fr_21_a,rep2,0.133045,0.012395000000000017
11.59611111111111,free,100,C4,0.10799,fr_11_a,rep2,0.133045,0
11.59611111111111,free,100,C3,0.10272,ff_11_a,f199,0.133045,0
11.59611111111111,free,100,E5,0.19592,ff_21_c,f199,0.133045,0.06287500000000001
11.59611111111111,free,100,E3,0.099631,ff_11_c,f199,0.133045,0
11.59611111111111,free,100,D3,0.10619,ff_11_b,f199,0.133045,0
11.59611111111111,free,100,E6,0.15443,fr_21_c,rep2,0.133045,0.021385000000000015
11.59611111111111,free,100,C5,0.16725,ff_21_a,f199,0.133045,0.03420500000000001
11.59611111111111,free,200,D2,0.16499,fr_22_b,rep2,0.14998,0.015009999999999996
11.59611111111111,free,200,C2,0.16731,fr_22_a,rep2,0.14998,0.017329999999999984
11.59611111111111,free,200,D1,0.17206,ff_22_b,f199,0.14998,0.02207999999999999
11.59611111111111,free,200,E2,0.15945,fr_22_c,rep2,0.14998,0.009470000000000006
11.59611111111111,free,200,C1,0.17641,ff_22_a,f199,0.14998,0.02643000000000001
11.59611111111111,free,200,E1,0.17201,ff_22_c,f199,0.14998,0.022029999999999994
11.9475,bead,100,H4,0.40009,br_11_c,rep2,0.2501675,0.14992250000000001
11.9475,bead,100,F5,0.36789,bf_21_a,f199,0.2501675,0.11772250000000001
11.9475,bead,100,H6,0.26754,br_21_c,rep2,0.2501675,0.017372500000000013
11.9475,bead,100,G6,0.31141,br_21_b,rep2,0.2501675,0.06124250000000003
11.9475,bead,100,G3,0.32043,bf_11_b,f199,0.2501675,0.0702625
11.9475,bead,100,F6,0.36869,br_21_a,rep2,0.2501675,0.11852250000000003
11.9475,bead,100,G5,0.30381,bf_21_b,f199,0.2501675,0.05364250000000004
11.9475,bead,100,F3,0.3912,bf_11_a,f199,0.2501675,0.1410325
11.9475,bead,100,H3,0.2734,bf_11_c,f199,0.2501675,0.02323249999999999
11.9475,bead,100,F4,0.35091,br_11_a,rep2,0.2501675,0.10074250000000001
11.9475,bead,100,G4,0.2267,br_11_b,rep2,0.2501675,0
11.9475,bead,100,H5,0.3229,bf_21_c,f199,0.2501675,0.07273250000000003
11.9475,bead,200,F1,0.68632,bf_22_a,f199,0.491845,0.19447500000000006
11.9475,bead,200,G2,0.53646,br_22_b,rep2,0.491845,0.04461500000000007
11.9475,bead,200,F2,0.50749,br_22_a,rep2,0.491845,0.01564500000000002
11.9475,bead,200,H2,0.56216,br_22_c,rep2,0.491845,0.07031500000000002
11.9475,bead,200,H1,0.66057,bf_22_c,f199,0.491845,0.16872500000000001
11.9475,bead,200,G1,0.52816,bf_22_b,f199,0.491845,0.036314999999999986
11.9475,free,100,D4,0.099131,fr_11_b,rep2,0.13166250000000002,0
11.9475,free,100,C5,0.16626,ff_21_a,f199,0.13166250000000002,0.034597499999999975
11.9475,free,100,C3,0.10181,ff_11_a,f199,0.13166250000000002,0
11.9475,free,100,D3,0.10471,ff_11_b,f199,0.13166250000000002,0
11.9475,free,100,E5,0.19669,ff_21_c,f199,0.13166250000000002,0.06502749999999999
11.9475,free,100,E4,0.10044,fr_11_c,rep2,0.13166250000000002,0
11.9475,free,100,C6,0.14569,fr_21_a,rep2,0.13166250000000002,0.01402749999999997
11.9475,free,100,D6,0.14191,fr_21_b,rep2,0.13166250000000002,0.010247499999999993
11.9475,free,100,D5,0.15452,ff_21_b,f199,0.13166250000000002,0.022857499999999975
11.9475,free,100,C4,0.10776,fr_11_a,rep2,0.13166250000000002,0
11.9475,free,100,E3,0.10071,ff_11_c,f199,0.13166250000000002,0
11.9475,free,100,E6,0.15623,fr_21_c,rep2,0.13166250000000002,0.024567499999999992
11.9475,free,200,C2,0.17,fr_22_a,rep2,0.148555,0.02144500000000002
11.9475,free,200,D2,0.16672,fr_22_b,rep2,0.148555,0.018165000000000014
11.9475,free,200,E2,0.16005,fr_22_c,rep2,0.148555,0.011495000000000005
11.9475,free,200,C1,0.17631,ff_22_a,f199,0.148555,0.027755000000000002
11.9475,free,200,E1,0.17203,ff_22_c,f199,0.148555,0.023474999999999996
11.9475,free,200,D1,0.17229,ff_22_b,f199,0.148555,0.023735000000000006
12.298888888888888,bead,100,H6,0.27198,br_21_c,rep2,0.247805,0.024175000000000002
12.298888888888888,bead,100,G4,0.22617,br_11_b,rep2,0.247805,0
12.298888888888888,bead,100,F5,0.36336,bf_21_a,f199,0.247805,0.11555500000000002
12.298888888888888,bead,100,G5,0.30662,bf_21_b,f199,0.247805,0.058815000000000006
12.298888888888888,bead,100,H3,0.29378,bf_11_c,f199,0.247805,0.04597499999999999
12.298888888888888,bead,100,H4,0.39551,br_11_c,rep2,0.247805,0.14770499999999998
12.298888888888888,bead,100,F6,0.35428,br_21_a,rep2,0.247805,0.10647499999999999
12.298888888888888,bead,100,F4,0.35321,br_11_a,rep2,0.247805,0.10540500000000003
12.298888888888888,bead,100,F3,0.39801,bf_11_a,f199,0.247805,0.15020499999999998
12.298888888888888,bead,100,G6,0.3317,br_21_b,rep2,0.247805,0.083895
12.298888888888888,bead,100,G3,0.31557,bf_11_b,f199,0.247805,0.06776500000000002
12.298888888888888,bead,100,H5,0.31794,bf_21_c,f199,0.247805,0.070135
12.298888888888888,bead,200,G1,0.55084,bf_22_b,f199,0.50106,0.049780000000000046
12.298888888888888,bead,200,F2,0.51696,br_22_a,rep2,0.50106,0.015900000000000025
12.298888888888888,bead,200,H2,0.56234,br_22_c,rep2,0.50106,0.06128
12.298888888888888,bead,200,F1,0.70783,bf_22_a,f199,0.50106,0.20677
12.298888888888888,bead,200,G2,0.54519,br_22_b,rep2,0.50106,0.04413
12.298888888888888,bead,200,H1,0.67111,bf_22_c,f199,0.50106,0.17005000000000003
12.298888888888888,free,100,D4,0.09975,fr_11_b,rep2,0.13178,0
12.298888888888888,free,100,C3,0.10098,ff_11_a,f199,0.13178,0
12.298888888888888,free,100,E5,0.1963,ff_21_c,f199,0.13178,0.06452
12.298888888888888,free,100,C6,0.14838,fr_21_a,rep2,0.13178,0.016600000000000004
12.298888888888888,free,100,C5,0.1658,ff_21_a,f199,0.13178,0.034019999999999995
12.298888888888888,free,100,D3,0.10392,ff_11_b,f199,0.13178,0
12.298888888888888,free,100,D5,0.15542,ff_21_b,f199,0.13178,0.023639999999999994
12.298888888888888,free,100,C4,0.10821,fr_11_a,rep2,0.13178,0
12.298888888888888,free,100,D6,0.14572,fr_21_b,rep2,0.13178,0.01393999999999998
12.298888888888888,free,100,E3,0.097156,ff_11_c,f199,0.13178,0
12.298888888888888,free,100,E6,0.15644,fr_21_c,rep2,0.13178,0.024659999999999987
12.298888888888888,free,100,E4,0.10151,fr_11_c,rep2,0.13178,0
12.298888888888888,free,200,C2,0.17431,fr_22_a,rep2,0.14775,0.02656
12.298888888888888,free,200,E2,0.1589,fr_22_c,rep2,0.14775,0.011150000000000021
12.298888888888888,free,200,C1,0.17847,ff_22_a,f199,0.14775,0.030719999999999997
12.298888888888888,free,200,D2,0.17005,fr_22_b,rep2,0.14775,0.022300000000000014
12.298888888888888,free,200,D1,0.17514,ff_22_b,f199,0.14775,0.027389999999999998
12.298888888888888,free,200,E1,0.17141,ff_22_c,f199,0.14775,0.023660000000000014
12.650555555555554,bead,100,F5,0.37123,bf_21_a,f199,0.249075,0.12215500000000001
12.650555555555554,bead,100,H4,0.38656,br_11_c,rep2,0.249075,0.13748500000000002
12.650555555555554,bead,100,G6,0.30668,br_21_b,rep2,0.249075,0.05760500000000002
12.650555555555554,bead,100,F3,0.39722,bf_11_a,f199,0.249075,0.14814500000000003
12.650555555555554,bead,100,F4,0.35414,br_11_a,rep2,0.249075,0.10506500000000002
12.650555555555554,bead,100,G5,0.30278,bf_21_b,f199,0.249075,0.053705
12.650555555555554,bead,100,H6,0.26958,br_21_c,rep2,0.249075,0.020504999999999995
12.650555555555554,bead,100,G3,0.31512,bf_11_b,f199,0.249075,0.06604500000000002
12.650555555555554,bead,100,H3,0.30368,bf_11_c,f199,0.249075,0.054605000000000015
12.650555555555554,bead,100,G4,0.22674,br_11_b,rep2,0.249075,0
12.650555555555554,bead,100,F6,0.34099,br_21_a,rep2,0.249075,0.09191500000000002
12.650555555555554,bead,100,H5,0.32771,bf_21_c,f199,0.249075,0.07863500000000001
12.650555555555554,bead,200,F1,0.72134,bf_22_a,f199,0.51799,0.20335000000000003
12.650555555555554,bead,200,F2,0.52571,br_22_a,rep2,0.51799,0.00772000000000006
12.650555555555554,bead,200,H2,0.5611,br_22_c,rep2,0.51799,0.04311000000000009
12.650555555555554,bead,200,G1,0.57036,bf_22_b,f199,0.51799,0.05237000000000003
12.650555555555554,bead,200,G2,0.55818,br_22_b,rep2,0.51799,0.04019000000000006
12.650555555555554,bead,200,H1,0.67874,bf_22_c,f199,0.51799,0.16075000000000006
12.650555555555554,free,100,C3,0.099869,ff_11_a,f199,0.12979000000000002,0
12.650555555555554,free,100,D6,0.14518,fr_21_b,rep2,0.12979000000000002,0.015389999999999987
12.650555555555554,free,100,C5,0.16514,ff_21_a,f199,0.12979000000000002,0.03534999999999999
12.650555555555554,free,100,E5,0.19437,ff_21_c,f199,0.12979000000000002,0.06457999999999997
12.650555555555554,free,100,D4,0.099437,fr_11_b,rep2,0.12979000000000002,0
12.650555555555554,free,100,E4,0.10221,fr_11_c,rep2,0.12979000000000002,0
12.650555555555554,free,100,D3,0.10227,ff_11_b,f199,0.12979000000000002,0
12.650555555555554,free,100,D5,0.15466,ff_21_b,f199,0.12979000000000002,0.024869999999999975
12.650555555555554,free,100,C4,0.10882,fr_11_a,rep2,0.12979000000000002,0
12.650555555555554,free,100,C6,0.14798,fr_21_a,rep2,0.12979000000000002,0.018189999999999984
12.650555555555554,free,100,E3,0.096675,ff_11_c,f199,0.12979000000000002,0
12.650555555555554,free,100,E6,0.15464,fr_21_c,rep2,0.12979000000000002,0.024849999999999983
12.650555555555554,free,200,C2,0.17581,fr_22_a,rep2,0.14624,0.029569999999999985
12.650555555555554,free,200,E2,0.15941,fr_22_c,rep2,0.14624,0.013169999999999987
12.650555555555554,free,200,C1,0.17699,ff_22_a,f199,0.14624,0.03075
12.650555555555554,free,200,D2,0.17128,fr_22_b,rep2,0.14624,0.02503999999999998
12.650555555555554,free,200,D1,0.17597,ff_22_b,f199,0.14624,0.02972999999999998
12.650555555555554,free,200,E1,0.17095,ff_22_c,f199,0.14624,0.024709999999999982
13.001944444444444,bead,100,G3,0.31967,bf_11_b,f199,0.2717225,0.04794750000000003
13.001944444444444,bead,100,H4,0.37967,br_11_c,rep2,0.2717225,0.10794750000000003
13.001944444444444,bead,100,H3,0.31036,bf_11_c,f199,0.2717225,0.03863750000000005
13.001944444444444,bead,100,F4,0.35084,br_11_a,rep2,0.2717225,0.07911750000000001
13.001944444444444,bead,100,H6,0.27347,br_21_c,rep2,0.2717225,0.001747500000000013
13.001944444444444,bead,100,F3,0.39416,bf_11_a,f199,0.2717225,0.12243750000000003
13.001944444444444,bead,100,H5,0.314,bf_21_c,f199,0.2717225,0.04227750000000002
13.001944444444444,bead,100,G5,0.30316,bf_21_b,f199,0.2717225,0.03143750000000001
13.001944444444444,bead,100,F5,0.37586,bf_21_a,f199,0.2717225,0.10413750000000005
13.001944444444444,bead,100,F6,0.34591,br_21_a,rep2,0.2717225,0.07418750000000002
13.001944444444444,bead,100,G6,0.31443,br_21_b,rep2,0.2717225,0.04270750000000001
13.001944444444444,bead,100,G4,0.22256,br_11_b,rep2,0.2717225,0
13.001944444444444,bead,200,F1,0.73157,bf_22_a,f199,0.52308,0.20849000000000006
13.001944444444444,bead,200,H1,0.67674,bf_22_c,f199,0.52308,0.15366000000000002
13.001944444444444,bead,200,G1,0.58355,bf_22_b,f199,0.52308,0.060470000000000024
13.001944444444444,bead,200,G2,0.56978,br_22_b,rep2,0.52308,0.046699999999999964
13.001944444444444,bead,200,F2,0.54221,br_22_a,rep2,0.52308,0.01912999999999998
13.001944444444444,bead,200,H2,0.55577,br_22_c,rep2,0.52308,0.03269
13.001944444444444,free,100,D3,0.10086,ff_11_b,f199,0.1295,0
13.001944444444444,free,100,C4,0.10951,fr_11_a,rep2,0.1295,0
13.001944444444444,free,100,E4,0.10127,fr_11_c,rep2,0.1295,0
13.001944444444444,free,100,D6,0.14691,fr_21_b,rep2,0.1295,0.01741000000000001
13.001944444444444,free,100,D5,0.15462,ff_21_b,f199,0.1295,0.025120000000000003
13.001944444444444,free,100,E6,0.15685,fr_21_c,rep2,0.1295,0.027349999999999985
13.001944444444444,free,100,C5,0.16484,ff_21_a,f199,0.1295,0.03533999999999998
13.001944444444444,free,100,C3,0.097638,ff_11_a,f199,0.1295,0
13.001944444444444,free,100,C6,0.14944,fr_21_a,rep2,0.1295,0.019939999999999986
13.001944444444444,free,100,E3,0.095388,ff_11_c,f199,0.1295,0
13.001944444444444,free,100,D4,0.099081,fr_11_b,rep2,0.1295,0
13.001944444444444,free,100,E5,0.19623,ff_21_c,f199,0.1295,0.06672999999999998
13.001944444444444,free,200,E2,0.16188,fr_22_c,rep2,0.14555,0.016329999999999983
13.001944444444444,free,200,D2,0.17549,fr_22_b,rep2,0.14555,0.029939999999999994
13.001944444444444,free,200,C2,0.17874,fr_22_a,rep2,0.14555,0.03319
13.001944444444444,free,200,D1,0.17609,ff_22_b,f199,0.14555,0.030539999999999984
13.001944444444444,free,200,C1,0.17788,ff_22_a,f199,0.14555,0.03233
13.001944444444444,free,200,E1,0.17408,ff_22_c,f199,0.14555,0.02853
13.353333333333332,bead,100,F6,0.34013,br_21_a,rep2,0.2701675,0.06996249999999998
13.353333333333332,bead,100,H6,0.26141,br_21_c,rep2,0.2701675,0
13.353333333333332,bead,100,G4,0.21794,br_11_b,rep2,0.2701675,0
13.353333333333332,bead,100,H5,0.30799,bf_21_c,f199,0.2701675,0.03782249999999998
13.353333333333332,bead,100,H3,0.32414,bf_11_c,f199,0.2701675,0.05397249999999998
13.353333333333332,bead,100,F5,0.38586,bf_21_a,f199,0.2701675,0.11569249999999998
13.353333333333332,bead,100,H4,0.37646,br_11_c,rep2,0.2701675,0.10629250000000001
13.353333333333332,bead,100,G6,0.31866,br_21_b,rep2,0.2701675,0.048492499999999994
13.353333333333332,bead,100,G3,0.32409,bf_11_b,f199,0.2701675,0.053922499999999984
13.353333333333332,bead,100,F4,0.35228,br_11_a,rep2,0.2701675,0.08211249999999998
13.353333333333332,bead,100,F3,0.4159,bf_11_a,f199,0.2701675,0.1457325
13.353333333333332,bead,100,G5,0.29942,bf_21_b,f199,0.2701675,0.029252500000000015
13.353333333333332,bead,200,F2,0.53689,br_22_a,rep2,0.5308649999999999,0.006025000000000058
13.353333333333332,bead,200,H2,0.54926,br_22_c,rep2,0.5308649999999999,0.01839500000000005
13.353333333333332,bead,200,G1,0.59826,bf_22_b,f199,0.5308649999999999,0.0673950000000001
13.353333333333332,bead,200,F1,0.73384,bf_22_a,f199,0.5308649999999999,0.20297500000000013
13.353333333333332,bead,200,H1,0.67794,bf_22_c,f199,0.5308649999999999,0.14707500000000007
13.353333333333332,bead,200,G2,0.58676,br_22_b,rep2,0.5308649999999999,0.05589500000000003
13.353333333333332,free,100,D5,0.15432,ff_21_b,f199,0.12792,0.026400000000000007
13.353333333333332,free,100,E4,0.10314,fr_11_c,rep2,0.12792,0
13.353333333333332,free,100,D6,0.15031,fr_21_b,rep2,0.12792,0.022389999999999993
13.353333333333332,free,100,C6,0.15054,fr_21_a,rep2,0.12792,0.02262
13.353333333333332,free,100,C3,0.097625,ff_11_a,f199,0.12792,0
13.353333333333332,free,100,D4,0.099162,fr_11_b,rep2,0.12792,0
13.353333333333332,free,100,E3,0.094775,ff_11_c,f199,0.12792,0
13.353333333333332,free,100,C5,0.16301,ff_21_a,f199,0.12792,0.03508999999999998
13.353333333333332,free,100,E5,0.1953,ff_21_c,f199,0.12792,0.06738
13.353333333333332,free,100,C4,0.10981,fr_11_a,rep2,0.12792,0
13.353333333333332,free,100,E6,0.15849,fr_21_c,rep2,0.12792,0.030569999999999986
13.353333333333332,free,100,D3,0.099094,ff_11_b,f199,0.12792,0
13.353333333333332,free,200,D2,0.17883,fr_22_b,rep2,0.14291500000000001,0.035914999999999975
13.353333333333332,free,200,D1,0.17711,ff_22_b,f199,0.14291500000000001,0.034194999999999975
13.353333333333332,free,200,E1,0.17386,ff_22_c,f199,0.14291500000000001,0.030944999999999973
13.353333333333332,free,200,E2,0.16459,fr_22_c,rep2,0.14291500000000001,0.021674999999999972
13.353333333333332,free,200,C1,0.17667,ff_22_a,f199,0.14291500000000001,0.03375499999999998
13.353333333333332,free,200,C2,0.18009,fr_22_a,rep2,0.14291500000000001,0.037174999999999986
13.70472222222222,bead,100,F6,0.36199,br_21_a,rep2,0.26803750000000004,0.09395249999999994
13.70472222222222,bead,100,G4,0.21475,br_11_b,rep2,0.26803750000000004,0
13.70472222222222,bead,100,G6,0.3188,br_21_b,rep2,0.26803750000000004,0.05076249999999993
13.70472222222222,bead,100,G5,0.30588,bf_21_b,f199,0.26803750000000004,0.037842499999999946
13.70472222222222,bead,100,H4,0.37056,br_11_c,rep2,0.26803750000000004,0.10252249999999996
13.70472222222222,bead,100,F5,0.38314,bf_21_a,f199,0.26803750000000004,0.11510249999999994
13.70472222222222,bead,100,F4,0.35498,br_11_a,rep2,0.26803750000000004,0.08694249999999998
13.70472222222222,bead,100,F3,0.43976,bf_11_a,f199,0.26803750000000004,0.17172249999999994
13.70472222222222,bead,100,G3,0.32953,bf_11_b,f199,0.26803750000000004,0.06149249999999995
13.70472222222222,bead,100,H3,0.33592,bf_11_c,f199,0.26803750000000004,0.06788249999999996
13.70472222222222,bead,100,H6,0.26006,br_21_c,rep2,0.26803750000000004,0
13.70472222222222,bead,100,H5,0.31677,bf_21_c,f199,0.26803750000000004,0.048732499999999956
13.70472222222222,bead,200,H1,0.67956,bf_22_c,f199,0.5404249999999999,0.13913500000000012
13.70472222222222,bead,200,H2,0.53721,br_22_c,rep2,0.5404249999999999,0
13.70472222222222,bead,200,G2,0.59837,br_22_b,rep2,0.5404249999999999,0.057945000000000024
13.70472222222222,bead,200,F2,0.54095,br_22_a,rep2,0.5404249999999999,5.250000000001087e-4
